world,"An American researcher said an Israeli airstrike on Saturday hit a building that was part of Iran's defunct nuclear weapons development program, and he and another researcher said facilities used to mix solid fuel for missiles also were struck. The assessments based on commercial satellite imagery were reached separately by David Albright, a former UN weapons inspector, and Decker Eveleth, an associate research analyst at CNA, a Washington think tank. They told Reuters that Israel struck buildings in Parchin, a massive military complex near Tehran. Israel also hit Khojir, according to Eveleth, a sprawling missile production site near Tehran. Reuters reported in July that Khojir was undergoing massive expansion. Eveleth said the Israeli strikes may have ""significantly hampered Iran's ability to mass produce missiles."" The Israeli military said three waves of Israeli jets struck missile factories and other sites near Tehran and in western Iran early on Saturday in retaliation for Tehran's October 1 barrage of more than 200 missiles against Israel. Iran's military said the Israeli warplanes used ""very light warheads"" to strike border radar systems in the provinces of Ilam, Khuzestan and around Tehran. In posts on X, Albright said commercial satellite imagery showed that Israel hit a building in Parchin called Taleghan 2 that was used for testing activities during the Amad Plan, Iran's defunct nuclear weapons development program. The UN nuclear watchdog, the International Atomic Energy Agency, and US intelligence say Iran shuttered the program in 2003. Iran denies pursuing nuclear weapons. Albright, head of the Institute for Science and International Security research group, was given access to the program's files for a book after they were stolen from Tehran by Israel's Mossad intelligence agency in 2018. On X, he said the archives revealed that Iran kept important test equipment in Taleghan 2. Iran may have removed key materials before the airstrike, he said, but ""even if no equipment remained inside"" the building would have provided ""intrinsic value"" for future nuclear weapons-related activities. Albright told Reuters that commercial satellite imagery of Parchin showed Israel damaged three buildings about 350 yards (320 m) from Taleghan 2, including two in which solid fuel for ballistic missiles was mixed. He did not identify the commercial firm from which he obtained the images. Eveleth said an image of Parchin from Planet Labs, a commercial satellite firm, showed that Israel destroyed three ballistic missile solid fuel mixing buildings and a warehouse in the sprawling complex. Planet Labs imagery also showed that an Israeli strike destroyed two buildings in the Khojir complex where solid fuel for ballistic missiles was mixed, he said. The buildings were enclosed by high dirt berms, according to the image reviewed by Reuters. Such structures are associated with missile production and are designed to stop a blast in one building from detonating combustible materials in nearby structures.  ""Israel says they targeted buildings housing solid-fuel mixers,"" Eveleth said. ""These industrial mixers are hard to make and export-controlled. Iran imported many over the years at great expense, and will likely have a hard time replacing them,"" Eveleth added. সোমবার ফরেন সার্ভিস একাডেমিতে এক সংবাদ ব্রিফিংয়ে প্রধান উপদেষ্টার উপপ্রেস সচিব আজাদ মজুমদার এ কথা বলেন।"
world,"The air quality in Delhi has further deteriorated in the national capital yesterday, with the Air Quality Index (AQI) being recorded at 352, in the 'very poor' category, according to System of Air Quality and Weather Forecasting And Research (SAFAR). AQI in areas such as Anand Vihar crossed the 400 mark, being recorded as 405 at 7:00 am, categorized as ""severe"", worse than the AQI of 367 recorded on Saturday. This forecast is significantly worse than the average AQI recorded at 255 on Saturday, categorized as ""poor"". AQI at the Akshardham Temple deteriorated 261, whereas IGI airport recorded an AQI of 324, both categorized as ""very poor."" The city has been covered by a layer of smog, which is most prominent early in the morning. In conversation with news agency ANI, Himanshu who is visiting Delhi, said the rising pollution feels ""suffocating"". সোমবার ফরেন সার্ভিস একাডেমিতে এক সংবাদ ব্রিফিংয়ে প্রধান উপদেষ্টার উপপ্রেস সচিব আজাদ মজুমদার এ কথা বলেন।"
world,"President Vladimir Putin said yesterday that Russia's defence ministry was working on different ways to respond if the United States and its Nato allies help Ukraine to strike deep into Russia with long-range Western missiles. The 2-1/2-year-old Ukraine war has triggered the biggest confrontation between Russia and the West since the depths of the Cold War, and Russian officials say the war is now entering its most dangerous phase. Russia has been signalling to the United States and its allies for weeks that if they give permission to Ukraine to strike deep into Russian territory with Western-supplied missiles, then Moscow will consider it a major escalation. Putin said on September 12 that Western approval for such a step would mean ""the direct involvement of Nato countries, the United States and European countries in the war in Ukraine"" because Nato military infrastructure and personnel would have to be involved in the targeting and firing of the missiles. Putin said that it was too early to say exactly how Russia would react to such a move but that Moscow would have to respond accordingly and different options were being examined. ""(The Russian defence ministry) is thinking about how to respond to the possible long-range strikes on Russian territory, it will offer a range of responses,"" Putin told Russian state TV's top Kremlin reporter, Pavel Zarubin. With Russia advancing at the fastest rate in eastern Ukraine since the first months of the invasion, Ukrainian President Volodymyr Zelenskiy has been pleading with the West to allow Kyiv to fire deep into Russia with Western missiles. The US has not said publicly if it will allow Ukraine to strike Russia, but some US officials are deeply sceptical that doing so would make a significant difference in the war. সোমবার ফরেন সার্ভিস একাডেমিতে এক সংবাদ ব্রিফিংয়ে প্রধান উপদেষ্টার উপপ্রেস সচিব আজাদ মজুমদার এ কথা বলেন।"
world,"Georgia plunged into political turmoil yesterday after the ruling party declared victory in parliamentary elections decried by the opposition as ""falsified"". The European Union had warned that Saturday's vote, seen as a crucial test of democracy in the Caucasus country, would determine Tbilisi's chances of joining the bloc. A group of international observers said the vote was ""marred by an uneven playing field, pressure and tension,"" while noting that election day was generally well organised. A mission from the EU parliament meanwhile expressed concern about ""democratic backsliding"", saying it had seen instances of ""ballot box stuffing"" and the ""physical assault"" of observers. সোমবার ফরেন সার্ভিস একাডেমিতে এক সংবাদ ব্রিফিংয়ে প্রধান উপদেষ্টার উপপ্রেস সচিব আজাদ মজুমদার এ কথা বলেন।"
world,"Japan's ruling LDP party yesterday fell short of a majority in snap elections for the first time since 2009, national broadcaster NHK projected, in a blow to new Prime Minister Shigeru Ishiba. It was unclear whether Ishiba's Liberal Democratic Party would be able to secure a majority in parliament together with its long-term coalition partner, the Komeito party. Ishiba, 67, took office on October 1 after being narrowly selected last month to lead the LDP, and called a snap election within days of taking office. The self-confessed defence ""geek"" and maker of model planes set as his target in the election the coalition winning a majority. Missing this objective would seriously undermine his position in the LDP and mean finding other coalition partners or leading a minority government. সোমবার ফরেন সার্ভিস একাডেমিতে এক সংবাদ ব্রিফিংয়ে প্রধান উপদেষ্টার উপপ্রেস সচিব আজাদ মজুমদার এ কথা বলেন।"
world,"China deployed fighter jets and drones as part of a ""joint combat readiness patrol"" around Taiwan yesterday, Taipei said, as Beijing slammed the latest round of US arms sales to the island. The US State Department on Friday approved a $2 billion arms sale package for Taiwan, including advanced surface-to-air missile systems and radar. The deal awaits approval by Congress. Taiwan's defence ministry said it detected 19 Chinese aircraft yesterday, including fighter jets and drones, flying near the island over a nearly four-hour period as part of Beijing's ""joint combat readiness patrol"" with warships. It was the third such patrol reported by Taiwan's defence ministry this month. ""Taiwan's military closely monitored the situation with joint intelligence, surveillance, and reconnaissance systems, deploying aircraft, naval vessels and shore-based missile systems as an appropriate response,"" the ministry said. Beijing's Taiwan Affairs Office said yesterday that the latest arms package showed that Washington ""time and again contradicts the promises of its leaders not to support 'Taiwan independence'... and damages peace and stability in the Taiwan Strait region"". ""'Taiwan independence' is as incompatible with peace across the strait as fire is with water,"" spokesperson Zhu Fenglian said in a statement. ""We urge the US... to stop arming Taiwan and stop sending the wrong signals to 'Taiwan independence' forces."" On Saturday, Beijing's foreign ministry condemned the arms package and said it had ""lodged solemn representations"" with the United States. A ministry spokesperson said Beijing would ""take all necessary measures to firmly defend national sovereignty, security and territorial integrity"". সোমবার ফরেন সার্ভিস একাডেমিতে এক সংবাদ ব্রিফিংয়ে প্রধান উপদেষ্টার উপপ্রেস সচিব আজাদ মজুমদার এ কথা বলেন।"
bangladesh,"Chief Adviser Prof Muhammad Yunus yesterday said Bangladesh Navy and Air Force have once again been recognised as symbols of trust by the country's people. The two forces have stood by the people at this critical juncture, he said. He made the remarks while inaugurating the ""Bangladesh Navy and Air Force Selection Board-2024"" at the Air Force Headquarters in Dhaka. The Selection Board will evaluate officers for promotion, including captains, commanders, and lieutenant commanders from the Navy, and group captains, wing commanders, and squadron leaders from the Air Force. Yunus emphasised the need to select officers who exemplify honesty, leadership, and integrity in military service. The chief adviser called for the promotion of officers demonstrating professional skills, discipline, trustworthiness, and loyalty. He highlighted the role of principled leadership and directed the board to ensure promotions are awarded based on these merits. During his speech, Yunus paid tribute to the martyrs of the 1971 Liberation War and the Anti-Discrimination Student Movement of July-August, acknowledging their sacrifices as fundamental to the nation's history. সোমবার ফরেন সার্ভিস একাডেমিতে এক সংবাদ ব্রিফিংয়ে প্রধান উপদেষ্টার উপপ্রেস সচিব আজাদ মজুমদার এ কথা বলেন।"
bangladesh,"Local influential persons have encroached upon and filled up a government canal  in Lakhai upazila of Habiganj to construct different structures including shops and houses. This in turn prevents the canal from providing adequate drainage, thereby causing waterlogging on the adjacent lands in the area after rains. The local agriculture is also being adversely affected as croplands remain submerged. Visiting the area recently, this correspondent observed that numerous structures have been constructed encroaching on the canal between Bekiteka and Bamoi Tinpool areas along Habiganj-Lakhai regional highway. Some influential people have also been using the canal land for cultivation and fish farming. Locals alleged that Awami League leaders, led by Lakhai upazila AL president and former upazila parishad chairman Mushfiul Alam Azad, allegedly grabbed the canal land. They alleged that Azad, who is on the run after the fall of the AL government on August 5, held significant influence in the area, and had encroached on a large part of the canal, including filling up a portion to enable vehicles enter his house there. Contacted, Azad's younger brother Saiful Islam Sumon claimed that Azad had sold the property. Besides, Bulla union parishad chairman and local AL leader Khokon Chandra Gop, a close associate of Azad, allegedly built a market on the grabbed land, while some other local AL men set up mills. Contacted, Khokon claimed he set up market on his ancestral land. Another local AL leader built a market and bus stand on the western side of Bulla Bazar by grabbing the canal, while two local BNP men and their relatives have shops in Bamai Bazar area along the canal, alleged locals. ""There are several markets built grabbing the canal's land. There are also numerous houses, depots and other businesses. Also, all garbage produced in the locality is being discarded in the canal. All these led to the canal being filled up and causing waterlogging,"" said Salim Ahmed, a local trader. Azad Hossain Faruk, chairman of Bamoi UP, said, ""Since there is no political influence in the area at present, it is high time to take steps to save the canal."" Tofazzal Sohel, general secretary of Bangladesh Paribesh Andolon's Habiganj unit, echoed him. Contacted, Nahida Sultana, upazila nirbahi officer of Lakhai, said measures will be taken to reclaim the government canal. সোমবার ফরেন সার্ভিস একাডেমিতে এক সংবাদ ব্রিফিংয়ে প্রধান উপদেষ্টার উপপ্রেস সচিব আজাদ মজুমদার এ কথা বলেন।"
bangladesh,"The authorities opened Kalurghat Bridge to traffic from 10:00am yesterday after the completion of repair works. ""We have officially opened the bridge to traffic,"" said Zishan Dutta, bridge engineer of the Bangladesh Railways (BR) eastern zone. The BR kept the bridge -- a major crossing across the Karnaphuli river -- closed for traffic since the renovation work started in August last year, at the cost of Tk 43 crore. The Roads and Highways Department had launched a ferry service next to the bridge for vehicles to cross the river as people from the port city and Chattogram's three southern upazilas -- Boalkhali, Rangunia, and Patiya -- have no alternative to crossing the river without using the bridge. According to the RHD, around 22,000–25,000 commuters cross the bridge every working day. Constructed as a metre-gauge single-line rail bridge in 1931, the Kalurghat Bridge was later reconfigured in 1962 to allow vehicular movement too. However, BR has long been working to replace the Kalurghat Bridge. ECNEC recently approved a project for constructing a new Kalurghat Bridge. সোমবার ফরেন সার্ভিস একাডেমিতে এক সংবাদ ব্রিফিংয়ে প্রধান উপদেষ্টার উপপ্রেস সচিব আজাদ মজুমদার এ কথা বলেন।"
bangladesh,"While the average global progress towards achieving the Sustainable Development Goals by 2030 stands at 19 percent, Bangladesh is not even aware of its progress so far due to misinformation, a lack of surveys, and dependence on government data, said speakers at an event yesterday.  They also said data on only 155 out of 231 indicators of the SDG goals were available, and such absence of data remains a major concern. The event, titled ""Citizen's Participation in the National VNRs Preparation Process', was organised by Citizen's Platform for SDGs, Bangladesh at Aloki Convention Hall in the capital. Speakers said the country is set to submit its third Voluntary National Review (VNR) to the United Nations in June, but preparations are falling behind schedule. Bangladesh submitted its previous VNRs in 2017 and 2019. VNR is a process through which countries analyse their progress and challenges in implementing the SDG 2030. They urged the government to involve all sorts of non-state actors (NSAs) like different non-government organisations (NGOs), community-based organisations (CBOs), and civil society organisations (CSOs) in the process. Debapriya Bhattacharya, convener of the organising platform, said, ""The VNR should not be a government document only. Rather, it should be a national survey allowing the participation of all sorts of non-state organisations."" New opportunities have arisen following the mass uprising to fill the gaps and distortions of previous data and to evaluate the country's relations with different parties, said Debapriya, also a distinguished fellow of Centre for Policy Dialogue (CPD). Mentioning that the government-provided data doesn't reflect the real picture of the country, he said the government didn't allocate money to Bangladesh Bureau of Statistics for conducting surveys. ""They need to depend either on foreign funds or a new project,"" he added. In the keynote paper, Towfiqul Islam Khan, senior research fellow of CPD, said NGOs can help the interim government to undertake an objective assessment of the country's ""state of development"" and to highlight the achievements, challenges, and the next course of action. Priority needs to be given to the collective roles of non-state actors, he said. Bangladesh committed to submitting its third report incorporating five goals review -- health, gender equality, decent work and economic growth, life below water, and partnership for all the other goals, he said. Speaking as chief guest, Lamiya Morshed, principal coordinator (SDGs Affairs) of the Chief Adviser's Office, regretted that the country's institutions, data ecosystem, and statistical capacity have been significantly weakened in recent years and do not capture the ground realities. ""The interim government is committed to starting a fresh path to fixing and strengthening institutions and building statistical capacity and integrity. The focus will be on creating methods to collect data from more real-time innovative sources,"" she said. ""For reducing poverty and inequality, social protection measures and financial inclusion are important, alongside raising income levels and access to basic services,"" she added. CPD Executive Director Prof Mustafizur Rahman said the role of international partners should be evaluated in the upcoming event. ""They were supposed to assist Bangladesh to achieve its goals, but they didn't do it, neither in business, investment, nor finance,"" he said. Gwyn Lewis, UN resident coordinator in Bangladesh, said, ""It's true that the globe is not making as much progress as they would like to be."" But it's time for Bangladesh to prioritise different aspects by using data from both the government and NGOs on marginal communities, indigenous communities, gender, environment, youths, and so on, she said. Executive Director of Campaign for Popular Education Rasheda K Choudhury, Adviser of BRAC James P Grant School of Public Health Ahmed Mushtaque Raza Chowdhury, Executive Director of Manusher Jonno Foundation Shaheen Anam, Global Vice President and Country Director of Hunger Project Badiul Alam Majumdar, and Executive Director of Bangladesh National Woman Lawyers' Association Salma Ali also spoke, among others. সোমবার ফরেন সার্ভিস একাডেমিতে এক সংবাদ ব্রিফিংয়ে প্রধান উপদেষ্টার উপপ্রেস সচিব আজাদ মজুমদার এ কথা বলেন।"
bangladesh,"With three days left in October, the total number of dengue deaths has reached 114, marking the highest monthly toll this year. This October also records the second-highest death count among all the Octobers since Bangladesh's first dengue outbreak in 2000, according to the Directorate General of Health Services (DGHS). The highest was 359 deaths in October 2023. This year, September saw 80 deaths, August 27, July 12, and June 8. Till yesterday, the total dengue death tolls this year stood at 277, with cases climbing to an all-time high. Experts predict that both deaths and cases will rise further, with dengue likely persisting year-round.   Lack of effective action by Dhaka city corporations in identifying and eliminating Aedes mosquito clusters, and insufficient surveillance in district towns are key factors behind the outbreak.— GM Saifur Rahman, entomologist Experts attribute this year's high fatality rate to inadequate mosquito control, delayed hospitalisation, the high prevalence of Den-2 virus strain, multiple infections, and diagnostic errors.      Entomologist Manzur A Chowdhury warned that cases may peak in November but will not drop significantly afterward, suggesting dengue infections could continue until February. GM Saifur Rahman, an entomologist from National University, criticised the lack of effective action by the Dhaka city corporations in identifying and eliminating Aedes mosquito clusters, pointing to insufficient surveillance in district towns as a key factor in the outbreak. He recommended that the government implement robust surveillance to identify hotspots, enabling coordinated intervention by local authorities, community groups, and schools. Dr Tahmina Shirin, director of the Institute of Epidemiology, Disease Control and Research (IEDCR), advised that anyone with a fever should consult a doctor immediately and stay hydrated with fluids like coconut water, saline, and fruit juices. She also stressed keeping surroundings clean by removing stagnant water, which prevents mosquito breeding. Dr HM Nazmul Ahsan, associate professor at Shaheed Suhrawardy Medical College Hospital highlighted that high-risk groups -- elderly individuals, pregnant women, infants, obese individuals, and those with comorbidities -- are more vulnerable to severe outcomes. He emphasised immediate hospitalisation for symptoms like severe stomach pain, breathing difficulties, extreme weakness, gum or nose bleeding, and vomiting, warning that failure to hospitalise at this stage could lead to shock syndrome. Dr Ahsan recommended consulting a doctor at the onset of fever and getting a Complete Blood Count (CBC) test on the third or fourth day, even if the initial NS1 dengue test is negative.  Lack of effective action by Dhaka city corporations in identifying and eliminating Aedes mosquito clusters, and insufficient surveillance in district towns are key factors behind the outbreak. সোমবার ফরেন সার্ভিস একাডেমিতে এক সংবাদ ব্রিফিংয়ে প্রধান উপদেষ্টার উপপ্রেস সচিব আজাদ মজুমদার এ কথা বলেন।"
bangladesh,"The committee formed to monitor harassment cases against journalists yesterday requested journalists implicated in false cases to submit applications to the information ministry with the required information and evidence for remedy. A press release issued after the eight-member committee's first meeting requested that the information be submitted in PDF format to the email address -- [email protected]. The requested details include the case's serial number, title, and the implicated journalists' names, media affiliations/addresses, case number and date, place of filing, a brief description and location of the incident, the current status of the case, the accused's status (arrested/on bail), and comments, including personal information about the journalists or recommendations from their editor. Additionally, the release said verification or proof of the journalists' association with the media should be attached. It also clarified that the term ""journalist"" refers to media workers as defined under Section 2(g) of the Press Council Act, 1974. For audio-visual and digital/online media, definitions provided in relevant laws or regulations (if available) will apply; otherwise, the definitions in the Press Council Act, 1974 will be used. Furthermore, information on cases involving journalists' liabilities outside their professional duties should not be submitted, said the release. On October 7, the government formed the committee, led by Mohammad Altaf-Ul-Alam, additional secretary (Broadcast) of the Ministry of Information and Broadcasting, to monitor harassment cases against journalists. সোমবার ফরেন সার্ভিস একাডেমিতে এক সংবাদ ব্রিফিংয়ে প্রধান উপদেষ্টার উপপ্রেস সচিব আজাদ মজুমদার এ কথা বলেন।"
bangladesh,"Fearing a rise in mugging incidents, Billal Hossain, owner of a mobile repair shop near Nabinagar Housing of the capital's Mohammadpur, has resorted to closing his shop and returning home immediately after dusk. While he used to stay open past 11:00pm earlier, for the past two months, he's been shutting down before 9:00pm, as muggers now begin to prowl the streets around 10:00pm. ""Living in constant fear has become the new normal, and it's affecting my business,"" he said. Monir Hossain, an auto-rickshaw driver, described witnessing at least three mugging incidents last week on Road 7 in Nabinagar Housing. ""It was around 8:00pm, and traffic was heavy because of rain,"" he recalled. ""Out of nowhere, three teenagers, probably 14 to 16 years old, emerged from an alley wielding large machetes. They approached an auto-rickshaw driver and his passengers, taking their cell phones, money, and other valuables before disappearing."" ""It happened right in front of me,"" Monir said, adding, ""But I could not summon the courage to intervene."" Being terrified, Monir, who used to drive through the night, now makes sure to head home by 10:00pm. It has become a common scenario in the Mohammadpur area over the last two months. According to DMP database, from October 1 to October 25, four murders, two robberies, and one snatching case were filed with Mohammadpur Police Station. In September, 17 murders and one snatching case were filed. According to sources, muggings and robberies are taking place in Mohammadpur almost every day, while the majority of them go unnoticed. Also, many victims do not want to go to the police, as they do not get any remedy even after complaining.   From October 1 to October 25, four murders, two robberies, and one snatching case were filed with Mohammadpur Police Station. In September, 17 murders and one snatching case were filed. During a visit to Mohammadpur yesterday, this correspondent spoke with around two dozen residents in different Mohammadpur areas, including Geneva Camp, Nurjahan Road, Babar Road, and Beribadh. Many said the situation remains unchanged due to limited law enforcement patrols after 10:00pm. Iftekhar Hasan, officer-in-charge of Mohammadpur Police Station, said, ""Since August 5, we have faced manpower and vehicle shortages, affecting our patrol duty. However, the situation is gradually improving, and we are hopeful for further progress as we are getting manpower and vehicles soon."" Alongside mugging, the number of theft incidents also increased, said Md Firoz, a stationery shopkeeper on Tajmahal Road. ""Drug addicts and local youths are behind them. They are taking away manhole covers, shop signboards, cell phones, and even clothes from balconies,"" he said. On Saturday, residents, including students, held a demonstration in front of Mohammadpur Police Station, demanding enhanced security. Following the protest, a joint operation was carried out in Mohammadpur, resulting in 45 arrests. According to an Inter-Service Public Relations (ISPR) press release, a coordinated operation involving the 46 Independent Brigade of the Army, Rab, and local police was launched around 10:00pm on Saturday. This led to the arrest of 45 suspects and the seizure of nine sharp weapons. ""The joint operation was planned to restore security for Mohammadpur residents,"" the release stated. The ISPR release said, ""Since the acquisition of magistracy power, 152 criminals, 18 firearms, 271 rounds of ammunition, 172 types of local and foreign weapons, one grenade, and a lot of drugs were recovered from Mohammadpur, Adabar, and Sher-e-Bangla Nagar police stations."" The ISPR statement emphasised that the army will maintain a firm stance to improve local safety. Regarding the arrests, OC Iftekhar said all the arrestees were shown arrested in previously filed cases. ""These arrestees, in groups of four to five, used to roam different areas of Mohamamdpur and mug people,"" he added.  From October 1 to October 25, four murders, two robberies, and one snatching case were filed with Mohammadpur Police Station. In September, 17 murders and one snatching case were filed. সোমবার ফরেন সার্ভিস একাডেমিতে এক সংবাদ ব্রিফিংয়ে প্রধান উপদেষ্টার উপপ্রেস সচিব আজাদ মজুমদার এ কথা বলেন।"
bangladesh,"The court and the country's people will determine whether a ""terrorist"" organisation like the Awami League, which is responsible for mass killings, has the right to engage in political activities or if it should be banned, said BNP Standing Committee member Salahuddin Ahmed at an event yesterday. He made the remarks at a programme titled ""View Exchange with the Members of Martyrs' Families,"" held at Bangladesh-China Friendship Exhibition Center organised by Jamaat-e-Islami, Dhaka city north unit. ""We do not want any political party to be banned by administrative order or simply because of individual preferences. Let the court and the people of Bangladesh decide,"" he said. ""If the people make a decision, then they (Awami League) will have to see if they can accept the people's verdict,"" Salahuddin added. Referring to claims that the Awami League is a party with legacy, he said, ""Their 'legacy' includes establishing a one-party BAKSAL rule, engaging in violence, terrorism, anarchy, and vote rigging. On October 28, 2006, they committed brutal acts on the streets using 'Logi-Boitha'. A mass resistance must be organised against such actions.""   We do not want any political party to be banned by administrative order or simply because of individual preferences. Let the court and the people of Bangladesh decide. He further said, ""Attempts are being made to create a constitutional crisis. If there is a crisis, we must analyse the reasons behind it. In such crises, we must ensure that ousted accomplices do not receive any opportunities.""      Jamaat Ameer Shafiqur Rahman, speaking as the chief guest, said, ""The Awami League government did not dare to deliver justice. Instead, they sought to maintain power by killing people. We want justice through the legal system, not retribution. The oppression inflicted upon us should not be repeated against them, and they should receive justice fairly and impartially."" He also said Jamaat would provide legal support to the families of those killed in the anti-fascist movement. He said the ""martyrs of the July revolution"" are national heroes, whose sacrifices should be formally recognised by the state. He demanded the state to include their contributions in the national curriculum, from October 28, 2006, to the August 5 revolution. The organisation's Nayeb-e-Ameer, Syed Abdullah Mohammad Taher demanded that those responsible for the ""genocide"" be brought back to the country to  ensure justice. He said it is not enough to hold only the individuals accountable; rather, the AL as a party and its affiliated organisations must be banned immediately. Members of families of martyrs also spoke at the beginning of the programme.  We do not want any political party to be banned by administrative order or simply because of individual preferences. Let the court and the people of Bangladesh decide. সোমবার ফরেন সার্ভিস একাডেমিতে এক সংবাদ ব্রিফিংয়ে প্রধান উপদেষ্টার উপপ্রেস সচিব আজাদ মজুমদার এ কথা বলেন।"
bangladesh,"A Dhaka court yesterday asked police to submit by November 28 the probe report of the case filed against former prime minister Sheikh Hasina and 23 others over the death of 18-year-old college student Foijul Islam Rajon in Mirpur on July 19. Dhaka Additional Chief Metropolitan Magistrate Md Ziadur Rahman set the date after the case was placed before his court for the next course of actions. Former home minister Asaduzzaman Khan, Awami League general secretary Obaidul Quader, former law minister Anisul Huq, former inspector general of police Chowdhury Abdullah Al-Mamun, former DB chief Harun Or Rashid, former DMP commissioner Habibur Rahman and former DMP joint commissioner Biplob Kumar Sarkar are among the accused of the case. On August 15, Rajon's brother Md Rajib filed the case against Hasina and others with the Court of Dhaka Metropolitan Magistrate Ahmed Humayun Kabir. According to the case details, Rajon, a 12th-grade student of Dhaka Degree College, was shot in the chest near Mirpur-10 intersection during a crackdown on the protests. He died at Dr Azmal Hospital later. The complaint asserted that the accused were directly involved in or facilitated the violence that led to Rajon's death and injuries to other students. Hasina is now facing 225 cases, including 194 for murders, 16 for crimes against humanity and genocide, three for abduction, 11 for attempted murder and one for attack on a BNP procession. Hasina resigned and fled the country in the face of a mass uprising on August 5. সোমবার ফরেন সার্ভিস একাডেমিতে এক সংবাদ ব্রিফিংয়ে প্রধান উপদেষ্টার উপপ্রেস সচিব আজাদ মজুমদার এ কথা বলেন।"
bangladesh,"Thirty-two individuals injured during the Anti-Discrimination Student Movement and currently receiving treatment at the Center for the Rehabilitation of the Paralysed (CRP) in Savar have been provided with financial assistance of Tk 1 lakh each. This financial assistance was provided by the July Shaheed Smriti Foundation yesterday evening. On this occasion, Mir Mahbubur Rahman Snigdha, executive officer of the Foundation, Nahida Bushra Ity, convener of the Health Affairs Sub-Committee of the Anti-Discrimination Student Movement, and Mohammad Sohrab Hossain, executive director of the Savar CRP, were present. Snigdha said the Foundation has committed to providing a maximum of Tk 1 lakh to each injured individual and Tk 5 lakh to the families of the martyrs. ""I came to the CRP to fulfill this promise,"" he added. A total of Tk 32 lakh has been distributed, with 27 people receiving funds via bKash and 5 through cheques, he said. In response to a question from journalists about whether the Foundation has taken or will take any initiatives for those injured and currently at home, he replied, ""We have a form that needs to be filled out properly. If other injured individuals contact us using the hotline number and website, we will take the necessary action."" ""This one-time financial assistance is not the end; we will take all necessary steps to rehabilitate the injured,"" he added. সোমবার ফরেন সার্ভিস একাডেমিতে এক সংবাদ ব্রিফিংয়ে প্রধান উপদেষ্টার উপপ্রেস সচিব আজাদ মজুমদার এ কথা বলেন।"
bangladesh,"This year, the over 200-year-old traditional Kundubari Fair in Kalkini upazila of Madaripur will be held for three days, instead of seven days. The district administration has opted to shorten the fair's duration following demands from a group of locals who cited concerns over various ""anti-social activities"" occurring during the event. The decision was taken yesterday. The fair is scheduled to commence on October 30 in Bhurghata village, coinciding with the Kali Puja festivities. The fair, named after the Kundu clan, is organised on the premises of Kundubari temple. ""We have given permission for a three-day fair following an application from the Kundu family,"" said Md Nazmul Islam, additional deputy commissioner (ADC) of Madaripur. ""In previous years, outsiders used to arrange the fair by taking lease from local upazila administration. But this year, the Kundu family will arrange the fair,"" he said. ""As they do not have the experience to organise the fair, they have sought permission for a three-day fair. Subsequently, we have given the permission,"" he added. ""We will provide all necessary security for holding the fair and the puja peacefully,"" he added. On October 16, about a dozen locals submitted a written demand to the Kalkini upazila nirbahi officer, urging the cancellation of the fair. On October 22, the Kalkini upazila administration decided to stop the fair to prevent any potential violence or undesirable incidents, as confirmed by UNO Utthom Kumar Das. However, the UNO told The Daily Star that he was not aware about political affiliations of the people, who demanded to cancel the fair. The announcement of cancelling the fair sparked significant backlash on social media. সোমবার ফরেন সার্ভিস একাডেমিতে এক সংবাদ ব্রিফিংয়ে প্রধান উপদেষ্টার উপপ্রেস সচিব আজাদ মজুমদার এ কথা বলেন।"
bangladesh,"Syeda Rizwana Hasan, adviser to the Ministry of Environment, Forestry, and Climate Change, has announced strict monitoring to end the use of polythene shopping bags from November 1. She threatened legal action against supermarkets that use polythene shopping bags and warned of potential actions against the manufacturers of this banned product. Rizwana made the announcement while attending a special meeting as chief guest held at the Ministry of Textiles and Jute in the Secretariat yesterday. The meeting also discussed the implementation of the 2010 Mandatory Jute Packaging Act and encouraged the public to use jute bags as an alternative to plastic. Public awareness is crucial, said Rizwana, adding that production will stop if people stop using plastic bags. Initiatives will be taken to help people understand the harmful impacts of plastic bags so that they voluntarily avoid their use, she said. Brig Gen (retd) M Sakhawat Hossain, adviser to the Ministry of Textiles and Jute, assured of necessary steps to ensure an adequate supply of jute bags. Exports of raw jute will be halted if necessary, he added. Md Abdur Rauf, secretary of the Ministry of Textiles and Jute, and Zeenat Ara, director general of jute department, alongside representatives from various business associations, attended the meeting. সোমবার ফরেন সার্ভিস একাডেমিতে এক সংবাদ ব্রিফিংয়ে প্রধান উপদেষ্টার উপপ্রেস সচিব আজাদ মজুমদার এ কথা বলেন।"
